Title_ID,XMID,Full_Name,XBE_MD5
45410003,EA00303E,NBA Live 2002,776C091E3EAD54EC66D3DDCC4CF9027A
45410003,EA00304E,NBA Live 2002,A6A9621212E6519ADD098B06A70EEF53
45410003,EA00302E,NBA Live 2002,7D2C44C10614ED81F7622510E2A5EFF6
4541001C,EA02801A,NBA Live 2003,DE4F47A89EF00FBC26905F0CB2C793BB
4541001C,EA02802E,NBA Live 2003,94D204552324277655434755908E5CBB
45410050,EA08001A,NBA Live 2005,7A33024EA518B3DB8717F991C121219D
45410050,EA08005J,NBA Live 2005,CE4528425390F7B2E2B1248B9D34EFAE
45410050,EA08003E,NBA Live 2005,86065A9FC1C781F27609D0A48371FA43
45410050,EA08004E,NBA Live 2005,2770F9BB33D0EF73585FBFB09BC83E75
45410050,EA08002E,NBA Live 2005,C4FCF8789C6BFD3C5E12A434601B4BC1
4541001D,EA02901A,NCAA Football 2003,92355E8BBB4359C11D486084F63F9675
45410051,EA08102A,NCAA Football 2005,F909A1E640E106167CE5E66A353C5AAB
45410052,EA08201A,NCAA March Madness 2005,5179BA6093F1115FBF68BB922FC7285B
45410058,EA08801A,NBA Street V3,C9FFA0AF98E73235188C32A2F358BC01
45410058,EA08802E,NBA Street V3,C582438AFCB10AFECBA6DD9E33839A13
45410080,EA12801A,NCAA Football 06,1D37A712A41E34F23B6AD60EB6CCD298
45410090,EA14401A,NCAA March Madness 06,B2037DFE31AC19B789FF84BC5413C79E
454100A2,EA16201A,NCAA Football 07,E447C30261B6D6BBCD144AADA4C052D4
454100AB,EA17101A,NCAA Football 08,455FB179C89C692F6B1A5838F1438958
4B4E0012,KN01801A,NBA Starting Five,B2AEB9CB8304BEC9107C7DC235FE118D
53450018,SE02401A,NCAA College Basketball 2K3,4543D441B0D6AD1AC75657581C010F7D
45410028,EA04001E,Need for Speed: Hot Pursuit 2,082103126A91CBCD47057A8292CDB6A3
4541007B,EA12311A,Need for Speed: Most Wanted,4558D779B37A094BC8802B761E2761F2
4541007B,EA12305E,Need for Speed: Most Wanted,5D2AC3C3986BBD26FC24C4258DE9E1D6
4541007B,EA12303E,Need for Speed: Most Wanted,D548F0CF88903FB36BFD7C01178F7D5B
4541007B,EA12306E,Need for Speed: Most Wanted,06382546282B7746D49359A3931013E4
4541007B,EA12301E,Need for Speed: Most Wanted,384B3D0755AD0539E9A39C80DE725EBD
4541009E,EA15801A,Need for Speed: Carbon,DB1AF20C79A7773E424D2CE1CCE95891
4541009E,EA15804E,Need for Speed: Carbon,8F24FFC0588F18C6BE94738248E679C8
4541009E,EA15805E,Need for Speed: Carbon,ABECE7EE04A59B15BA7BCA9AA8F638C0
4541009E,EA15802E,Need for Speed: Carbon,C8C1E3FE77F4DDC202661C79A7A4B1F5
4D530023,MS03501J,Nezmix,3888893044F463EF14BD5CB336165FE2
54510001,TQ00101A,New Legends,9DC42A006FA285742A0D16DE0E67CD81
54510001,TQ00103E,New Legends,942A6BE68DAFE6C43BBFD562D6DC3AA0
54510001,TQ00102E,New Legends,B0E3DB4EFC8E05D02625D112C5B90793
4541008E,EA14202A,NFL Head Coach,625B63DB4FD163B0259C5AE25D34E042
4D530006,MS00602A,NFL Fever 2002,56C8D0C266AE33A7A836DCB3F8940CEC
4D530028,MS04006A,NFL Fever 2003,015797655AD340702EB27D691F8999A6
4D530028,MS04005E,NFL Fever 2003,7BE0CB42FB0270CBF19A0C20F978BCA9
4D570001,MW00101A,NFL Blitz 2002,6BA728CD025993897C94BF94652CE133
4D57000A,MW01001A,NFL Blitz 2003,39CFF0F88AB229F6B3781C6D1C783C5F
53450006,SE00601A,NFL 2K2,E488DEE6582A92CBA0010B3B6FF9811C
53450011,SE01701A,NFL 2K3,7F3EB558515A7FB63F4C238F346376BD
5345001F,SE03102E,NFL 2K3,B16BA4DDBD172BE34ED72F27218C1BC0
45410057,EA08701A,NFL Street 2,9065CAED3CEBDC856B7B55CCE2D8C8FD
45410057,EA08702E,NFL Street 2,EAF8E3660225923C05472F91A199E850
4541007C,EA12402A,NHL 06,9ECDCDF7A330D5C5BBB5E75707BAE5E3
4541007C,EA12401E,NHL 06,99E11BAFA025644605B9D4B62B034611
454100A5,EA16502A,NHL 07,2399EFEAA171C65A1DCF6A43AC3137D6
454100A5,EA16501E,NHL 07,614F135986BE40E9AEB439D283EBAFA7
45410005,EA00501A,NHL 2002,7177CC69593A9C386C12CF315526DCDD
45410005,EA00502E,NHL 2002,9D6C3DFB64E6409374D0302233EC9137
4541001E,EA03001A,NHL 2003,C5F83557E986DABC15B441048EEC757F
4541001E,EA03002E,NHL 2003,DA180BBB81B1EBF44C3A5834A7B94450
4541004F,EA07901A,NHL 2005,D83E225DFE1B29E906EDB77A481F3275
4541004F,EA07902E,NHL 2005,07321560C34CB567997547B35E00BE67
53450017,SE02301A,NHL 2K3,AA5CF4E88CA3B31116C2D4AE55134482
53450020,SE03201E,NHL 2K3,D6ECEE26062CB18C3F3FA228B25C9577
5454008D,TT14101A,NHL 2K6,4587A07F4500EDA0F487E9939DD2EF8B
545400A2,TT16201E,NHL 2K6,00AF53D301BDC86FD06EB135849D2674
545400AD,TT17301W,NHL 2K7,E045E3A09DFD52C3A331AE557CBB4ABC
4D570003,MW00301A,NHL Hitz 2002,7762BE784C9C852302BAF14CC571E043
4D570003,MW00302E,NHL Hitz 2002,11F03AD709888D8CA2CBCAFFA3D0C172
4D57000B,MW01101A,NHL Hitz 2003,6BEE2BB8D2036207BCE8EB8A88EC67CA
4D57000B,MW01102E,NHL Hitz 2003,B284AD4EB1839917E5A38944027815C7
49470028,IG04001A,Nickelodeon Party Blast,6BCFCE2F377CF62E08F58077E2AB5F88
49470028,IG04003E,Nickelodeon Party Blast,F121CC24B4AF1CE09C96C111F99610BF
54510027,TQ03901K,Nickelodeon SpongeBob SquarePants: The Movie,5D653D9B2E453E942A0E2C6BB9AF495F
54510027,TQ03903E,Nickelodeon SpongeBob SquarePants: The Movie,B636404873B594F1BFD33BE824E2B2A3
54510027,TQ03902E,Nickelodeon SpongeBob SquarePants: The Movie,9BD1224C86C42C4E67E5A80505EC8F81
54510027,TQ03904E,Nickelodeon SpongeBob Schwammkopf: Der Film,C6B1071C3FDF518E389485FC62E0175F
5451008B,TQ13901K,Nickelodeon Tak 2: The Staff of Dreams,78AD08A020ABD89A268246E5F2EAF44B
5451008B,TQ13903E,Nickelodeon Tak 2: The Staff of Dreams,E1C2D81A336204B60A8D9B47DA3C7422
545100F4,TQ24401K,Nickelodeon Tak: The Great Juju Challenge,28A427F1741E5F03A5021B0215EB3A13
545100F4,TQ24402E,Nickelodeon Tak: The Great Juju Challenge,D667E08AF60949271CC34276778F9FC1
545100F4,TQ24403E,Nickelodeon Tak: Die große Juju-Jagd,18434D5093D37FB51CE6FF0CB245B83B
545100FA,TQ25001K,"Nickelodeon SpongeBob SquarePants: Lights, Camera, Pants!",0C3B6D825881B6E8946921E0253F5007
545100FA,TQ25003E,"Nickelodeon SpongeBob SquarePants: Lights, Camera, Pants!",4858A833DC83D70721CC0FACD07F596A
545100FA,TQ25002E,"Nickelodeon SpongeBob SquarePants: Lights, Camera, Pants!",2E4A405E68484674705DABE0E55517FF
4A410002,JA00201A,Night Caster II: Equinox,59D6C2D395E2BB1E05E87FBC43D98A81
4A410002,JA00202E,Night Caster II: Equinox,DD930553C4DEEEC264C600F6D2676E05
4B4F0001,KO00101J,Nobunaga no Yabou: Ranseiki,FB8492D246A378BC7E2A56AFA98C86CB
4D530008,MS00803A,Night Caster: Defeat the Darkness,B1BF254CF45976E184FC2B85E5EE55D2
4D530008,MS00804E,Night Caster: Defeat the Darkness,02FF0A4D3D699DCC33E08BC68803623D
5443000D,TC01305A,Ninja Gaiden Black,5544BBBE3F717C49B9428C6A84EF151C
5443000D,TC01303E,Ninja Gaiden Black,66A10B2441BDDE84A6F808E2D2E343DF
4541006D,EA10901A,Oddworld: Stranger's Wrath,D6CA3B8254E80824A1760383CFF28486
4541006D,EA10904E,Oddworld: Strangers Vergeltung,5C34D66E1C1A1E2E3D0F0B6B9959C98E
4541006D,EA10902E,Oddworld: Stranger's Wrath,0E9BF0C6F4FBBD59C397AD166A0D5D0D
4541006D,EA10903E,Oddworld: La Fureur de l'Etranger,EEE85AB6441F61CBCF36AE6B6912B1AE
49470001,IG00102E,Off-Road: Wide Open,E06C7C0FE014E509B5630C4B57B173CF
4D490009,MI00902A,ObsCure,DD47B709EA5294A418EE61DA11F2B809
4D530001,MS00101A,Oddworld: Munch's Oddysee,98B5CFDDCCFC355AC7E0A319CD2B2D6F
4D530001,MS00105E,Oddworld: Munch's Oddysee,62D080AF1B421F7A08C9B44182F0E1D4
4D530001,MS00106E,Oddworld: Munch's Oddysee,5F16C399CC9529678C7E49B0B1FC02BD
4D530001,MS00104E,Oddworld: Munch's Oddysee,4802300C9485CDFD579834370F7C0E68
4D530001,MS00103E,Oddworld: Munch's Oddysee,99A90D61D4998BF8C49CF60117B042A5
4D530001,MS00102E,Oddworld: Munch's Oddysee,36D3103B1769A7BB1331806D89588661
434D005A,CM09001W,Operation Flashpoint: Elite,C7B0F4536E780246B5403B561187BC1D
4B4F0008,KO00802E,Operation WinBack 2: Project Poseidon,74AEA6D5417342D801ED7CF849BFFA2A
55530061,US09702E,Open Season,55B7E82C9ABA07A466D6953004AC873C
55530061,US09701W,Open Season,B925205C9329EE731063197EEFE1F449
46530004,FS00402A,Otogi 2: Immortal Warriors,805883B770328475D7ED5BBD942E08C5
46530004,FS00403E,Otogi 2: Immortal Warriors,BE8412B143FBF9A026A031D4EDD1AAA5
53450036,SE05402A,OutRun 2,EE4FEAE63DEF83F565A21B9B41C1FCC5
53450036,SE05405J,OutRun 2,7AED40AEBB6DDF2EE84B6F16BA694B26
53450036,SE05401E,OutRun 2,7CAE1B680E88DF12CEDDA8540127F580
54540076,TT11802A,Outlaw Tennis,8AADEDF359CE6CCC5A9A49575E406D4D
54540076,TT11801E,Outlaw Tennis,CF97ED811BD725BE50936C1D9EEC0F41
4156003A,AV05801W,Rapala Pro Fishing,6BAAB956D914FCEADA5B8044918B0B6D
44430003,DC00302E,Painkiller: Hell Wars,9DE55D4B50D02BC1C9AFF547FAD334A8
44430003,DC00303E,Painkiller: Hell Wars,07C73B8D94E861333E62950384D7D4BD
4541007D,EA12506E,Il Padrino,CC6EC37EE913F615E54FD2E45246427B
4541007D,EA12505E,El Padrino,D89298DCB17A7CA14288DD2FE0BE8951
4E4D0006,NM00601A,Pac-Man World 2,400E3786DF5F7BAF215E64D8C8FF0A28
4E4D0017,NM02301A,Pac-Man World 3,5EDF4B24666BE4D81CD54EF2F1388647
4E4D0017,NM02302E,Pac-Man World 3,E183A3ADDEB6F9F0E33F14E3D5053C4D
53450010,SE01601A,NCAA College Football 2K3,8B187195506046E069CD79A14081223C
4B4E000F,KN01501E,Le Tour de France,F6E34B0F5C3FDD06EFF3F8F46607F834
4541007D,EA12503E,Le Parrain,5E3572736A9DA8A08770E79FC9D659B4
4541007D,EA12504E,Der Pate,C91A0544544979092139982C76F6280B
4947002B,IG04301E,Panzer Dragoon Orta,554AC2F8787F880B9E73F9D4FE337320
4A570009,JW00901E,Panzer Elite Action: Fields of Glory,C67FEE6FF75CC3BD593C64FE0CBD059D
53450007,SE00701A,Panzer Dragoon Orta,BF11D3895745C051034205D9280380C6
53450007,SE00702J,Panzer Dragoon Orta,E2F19C4D6DFFB845245573424CC31B39
41510001,AQ00101J,Petit Copter,9D74A6BA0948277A9437C9617134752C
5553004C,US07602W,Peter Jackson's King Kong: The Official Game of the Movie,7694401971596F787C90A719EEF623A0
434D0010,CM01603A,Colin McRae Rally 04,4E212050981788B931F8D169132A8C3E
47450003,GE00301J,Phantom Crash,8635B8F94AB15298A9D897F2FB3D2551
4D530046,MS07003A,Phantom Dust,F1BE5C1A08F59F40A530A0AFA74E8AF7
4D530046,MS07001J,Phantom Dust,13BC3E4EC1262E852C4521726F8AC585
4D53004A,MS07401J,Phantasy Star Online Episode I & II,90E69545CB626FA9441112EC3F3921CE
4D53004A,MS07403E,Phantasy Star Online Episode I & II,A6C63DC4D5C6780D29729FCA3B17B879
4F580002,OX00201E,Pilot Down: Behind Enemy Lines,D20D77B60A97A0BCECBF9FA09323FE15
504C0001,PL00105A,Phantom Crash,32F643B6136194EF53AA67405FB1E764
504C0001,PL00104E,Phantom Crash,15C3BA4BA923421B257201DBFB28D03B
41480002,AH00204J,Playboy: The Mansion,69A14F94F62026C557841030DDA3D8EA
41480002,AH00202E,Playboy: The Mansion,6AD3B38970778B9F3AD24B4D7D0CAF86
4356000A,CV01001A,Pinball Hall of Fame: The Gottlieb Collection,2419DEFFB170AE11CA375ACBAE9D0C4C
45410015,EA02103A,Pirates: The Legend of Black Kat,3AEF5F9C03CB72C1AD999834F09A663F
45410015,EA02102E,Pirates: The Legend of Black Kat,8833D5CFDCFADCCFE879C020621F921F
4D5300D4,MS21201A,PocketBike Racer,E9A5D90ABA0F30168D63898A05F0BEEF
56550030,VU04801W,Predator: Concrete Jungle,A3FD494EFFE1DCFD631DE3AB6E7E88C4
5A440001,ZD00101E,Pool Shark 2,2DD7767F167BF54B26D6CF1953372378
4343000B,CC01102A,Pro Cast: Sports Fishing Game,06AD4D9E084D765CB8CB6E690906F6C9
4343000B,CC01101J,Lakemasters: Bass Fishing Game,1356228F83C94A0170F32C5E5C529EA2
4343000B,CC01103E,Pro Cast: Sports Fishing Game,0DE56368950AD5F00F858F737A229E0C
434D0008,CM00803A,Prisoner of War,1970A0991150DD0327E24C6EA5A9FCC1
434D0008,CM00801E,Prisoner of War,9E70658ED07F692ACF94D6F778F2BCEB
4B4E0022,KN03401E,Pro Evolution Soccer 4,63DD13A4075934B6438AE01069994A3E
4B4E0030,KN04802E,Pro Evolution Soccer 5,B574D29E94F57B48938D9587619E39B9
5553003B,US05902J,Prince of Persia: Kenshi no Kokoro,29EE1007BB1E8AD23880A6D808BC797C
55530058,US08801W,Prince of Persia: The Two Thrones,452947847A0E7FA340CEFA8D02DD4D3D
45460001,EF00101J,Shinchou Mahjong,46B9B47E691112BAD7A907C228C84FA9
4B4E0010,KN01602E,Pro Tennis WTA Tour,9F40540B9882D7AE8280F4DAF1123312
4D530003,MS00301A,Project Gotham Racing,7433B65B8E248A9FF5B2AFD2DFED1251
4D530003,MS00306J,Project Gotham Racing,E015F4DDD6DCFED19DD8545AB854E993
4D530059,MS08901E,Project Zero,FAE2832A5897A9E221A8B7D4E1440309
5443000A,TC01003E,Project Zero II: Crimson Butterfly: Director's Cut,0B38178625DFE5936AD8D432478B27EE
45530019,ES02502E,Project: Snowblind,51C3808A64D07B0CAB24CCE95D0D2632
4D4A0012,MJ01802E,Psychonauts,94F0C6ED46E657EEF3C03A4A85F582A2
4D570016,MW02201A,Psi-Ops: The Mindgate Conspiracy,C07B93DB835C2E8D781884F368917A94
4D570016,MW02203E,Psi-Ops: The Mindgate Conspiracy,D4763C9DFAEEA8AB09704075B85A653C
4D570016,MW02202E,Psi-Ops: The Mindgate Conspiracy,457278D333F3D2E3C262F575085107D9
4F580004,OX00401L,ProStroke Golf: World Tour 2007,C85901DAE260E26D94CAE7AC4B2882E7
41440002,AD00201A,Pump It Up: Exceed,575F861EB700E86A82C0AD530DC4A310
53450027,SE03901J,Puyo Puyo Fever,B25C3927BC09EB6794997DBE139DC1F6
53450027,SE03902E,Puyo Pop Fever,BC49FABE52B08FBB12482B1DB06B8B7A
54510018,TQ02403E,The Punisher,BEF71C218494AF362565362EB324AA74
54510018,TQ02402E,The Punisher,15EE9475B1A49CB4DE6C9D2670EB90EB
54510018,TQ02404E,The Punisher,060D67631D6F22C8C73C177CA1BBB308
4D530015,MS02102J,Quantum Redshift: Chou Kousoku Kuukan Battle Race,86F33DDD1FA7B67854727EEB1383C3EE
4D530015,MS02103E,Quantum Redshift,DF6EE7669753828C528ED4C404E7D636
49470015,IG02103E,Racing Evoluzione,2FCC19868F97225A00917DA4BDAF5860
4D53000F,MS01506A,RalliSport Challenge,CC3109037FDD9353F8363436435BFB9A
4D53000F,MS01503A,RalliSport Challenge,FAABBF333B435855008E21F3C58ED48E
4D53000F,MS01507J,RalliSport Challenge,C0B0F4E9C105C18481FC07D767FF0775
4D53000F,MS01508J,RalliSport Challenge,87F944F27619140F92CA4128AB16776C
4D53000F,MS01505E,RalliSport Challenge,BA5F2EB0E91D9B9EE02F283CAD9BFEB7
4D53000F,MS01502E,RalliSport Challenge,C05DE0E5F0FD2D12ABD0BA84370F100B
41560009,AV00902A,Rally Fusion: Race of Champions,8970F4588CFC001118A482AC1308F9D6
41560009,AV00904J,Rally Fusion: Race of Champions,4697C27EE49297106B45798A6EADCCC6
41560009,AV00903E,Rally Fusion: Race of Champions,371A97E3D628DDFC642554BD20708555
41560009,AV00901E,Rally Fusion: Race of Champions,86C7FFD270B402796B1C0EDFAF2C4C47
49410001,IA00101W,Real World Golf,3AC263E0F13EE34C80E80EA8E5ED82D1
4D4A0011,MJ01702E,Raze's Hell,D052E1F318F8489B6CE6C2D0FC6A7DCA
4D4A0011,MJ01701W,Raze's Hell,771E6F2F5782B7009F53F4BE32B384F0
55530003,US00302A,Rayman Arena,75BFD2BC7CDDB0F660F03A5B48B65325
5454001A,TT02601A,Red Dead Revolver,95125A772480A1C29A68291C75D34391
5454001A,TT02603E,Red Dead Revolver,DE7EFBF94BAE300329EB69D05B7A31F8
56550027,VU03902E,Red Ninja: End of Honour,D94CF7B288981998063F6A71987472BB
56550027,VU03901W,Red Ninja: End of Honor,C3DE1260D61437757ED007F1BEEB0E31
424D0002,BM00201A,Reign of Fire,3BC417E11708FC7EEFCAA79FE4D769F7
424D0002,BM00202E,Reign of Fire,3B71CB7FA02301E7E2274D8DE0B3D176
4D57000F,MW01502A,RedCard 2003,8DA6225EB2B96FB8A7E5262D77D8EEE6
4D57000F,MW01503E,RedCard,594F3AF1A035FA6469ACDCE81EABEACB
534300FF,SC25501E,Reservoir Dogs,99D070E933622FBE6CFBABD23605D95A
434D0057,CM08701E,Ricky Ponting International Cricket 2005,CB1D49F91551D1B79A2422F54DB09BA0
544D0002,TM00202E,Robotech: Battlecry,146A0848B0440835327533D56C9AFDB8
54530005,TS00504A,RoboCop,AE96C07F1FA805AC0ADD72267C71A1AA
54530005,TS00503E,RoboCop,019A212ACD09767FD59F2DB6AFF955BA
5454001B,TT02701A,Robotech: Invasion,E2299623AB7CA3E7723D795DFCBD9356
5454007F,TT12702E,Robotech: Invasion,FC014773279DE4F7E26B99A7EF8FA7E8
434D0004,CM00402E,Roger Lemerre: La Sélection des Champions 2003,6480D9D5436C7C0B3013FA26B1D3F3B6
434D004B,CM07501E,Roger Lemerre: La Sélection des Champions 2005,8963730AA7F4845C99B1351424A2682C
52410007,RA00703E,Rocky,45F6F5B1D8B152AAE9FD9A21A3948785
5343000E,SC01401W,Rogue Trooper,A872FECCA436B91230932A8C970AC500
55530014,US02001A,Rocky,6CF1A75D32A4AA70A188A4F7E058B5E4
55530034,US05202W,Rocky Legends,98F5F77DF9416589CB02E42D752FDC55
56550037,VU05501K,Robots,DB994B3FED005E059FA29280FABA96A2
56550037,VU05502E,Robots,8011BF578B9057A327BDC0DA57EEB447
45410061,EA09701A,Rugby 2005,6664224BAB4FAFD9FC43B7ACD1150FF2
45410061,EA09703E,Rugby 2005,F5C7670ABF36E39628FB38CCC04252BF
45410061,EA09702E,Rugby 2005,07C670143AFE1E9E0F7CB03BDCEC50FE
45410087,EA13502A,Rugby 06,250D9EF3DE397E21F2B5FE0DCB93356B
45410087,EA13503E,Rugby 06,D3DDE986C9B3E95DA8EC709E9AA6540C
45410087,EA13501E,Rugby 06,E827219DDA80C7895DF345F04A0DFAF6
48450005,HE00503E,Rugby League 2,3E98E74B6380A72469B1A5CC93FC67EF
48500005,HP00502E,Rugby Challenge 2006,98E90A8ECB7759854C003B90F1FB6CD4
4A410006,JA00602E,Room Zoom: Race for Impact,8A01468B6823D59074E03CAE1301C67E
4D49000C,MI01201E,RPM Tuning,6D73A5E16EA1F2EC1CD94081362EFBCB
4B4F0006,KO00601A,Samurai Warriors,A90BA3573041652054C0DAB2A09575B3
4B4F0006,KO00604E,Samurai Warriors,572111C4417CF51E79C27995AABAA69A
4B4F0006,KO00602E,Samurai Warriors,C7721E82610A6B398203837E174C6D47
4D440003,MD00303J,Dennou Taisen: DroneZ,4E191FA99F973C5C302CA7FDEAAA41F7
5454007A,TT12201L,Scaler,1B29E0A30153906F20F02F9825F97960
545100F7,TQ24701W,Scooby-Doo! Unmasked,0600421E61C1F79D2F3EECE20B48A864
41560058,AV08802E,DreamWorks Over the Hedge,F16C39685707AA13D028AE4EC90CEDA3
41560058,AV08805W,DreamWorks Over the Hedge,3893AC82669B116499DEE6D031727DD8
41540001,AT00101J,Touge R,411DD7D923999F08D4C0882FE060A856
5655002A,VU04205K,Barbie Horse Adventures: Wild Horse Rescue,337BAD38634FB2D9793285650B8630E3
5655002A,VU04202E,Barbie Horse Adventures: Wild Horse Rescue,3B8263F049268D742895EEB85C797F6E
544D0009,TM00901E,SeaBlade,777643A1E90116B8339BE3FE009FAA9A
49470029,IG04101E,Sega Soccer Slam,6BBDD4988C7B070059ADB35D580D79D0
53450003,SE00304A,Sega GT 2002,ED31257CE2EF0F7A0606C64D38C071BA
53450003,SE00302J,Sega GT 2002,4F5F4E9207AB58EB30C2A84FF572E8EF
53450014,SE02001A,Sega Soccer Slam,E1E495B41824DF1486354450096844A5
4541005F,EA09506E,El Señor de los Anillos: La Tercera Edad,7BAE9181A06380C1B6367A18043127C5
4541005F,EA09503E,Le Seigneur des Anneaux: Le Tiers Age,C513FE61A682FB6BDD4994C4E7664EE8
4B4F0005,KO00501J,Sengoku Musou,3E2D70EDEF475C057F47DCF58548B4F1
434D005B,CM09101E,Sensible Soccer 2006,E4CDABCD8DC711FAB4A67D48425D72A4
4B4E000E,KN01401E,Shadow of Memories,E167613D80120CAC10ACC7CB7E4FD4DC
54540004,TT00402E,Serious Sam,B125B044DB700B500D04761D58CB46B5
5454000D,TT01302L,Serious Sam II,24F32528C494F74335E9AF3E7F432509
53450086,SE13409A,Shadow the Hedgehog,445D64CA1E1AFD8B7B33F6BBB7DA0982
53450086,SE13407J,Shadow the Hedgehog,0E269181CE759FA68DA6E61AEA950988
53450086,SE13406E,Shadow the Hedgehog,CE768DB0AB10668B56870B74DBDCD21B
54540083,TT13102E,Shattered Union,AEA64F59A6F5D1AA211812E60EABEE10
4143001D,AC02903A,Showdown: Legends of Wrestling,7A2DB000D9E9530C7AB41BC19EAB48AB
4143001D,AC02904E,Showdown: Legends of Wrestling,63AAE9D3FAB82CE2C1191ACCEAEED257
41540002,AT00201J,Shin Megami Tensei: Nine,43C6BF60BC7230AD1C96D8C676F08FA6
45530013,ES01906W,ShellShock: Nam '67,A51495FC321908BB8F2BD6C327906CA4
4B490001,KI00101J,Shikigami no Shiro Evolution,5562F77E920DE405B8DE036D5DA84555
4B490002,KI00201J,Shikigami no Shiro II,8BC1A7821DE4A9EF22E953A04AC067DA
4B4F0003,KO00302J,Shin Sangoku Musou 2,0DD85C953CCA9C54B96F978A1F1A7E42
4D500002,MP00201J,Shikigami no Shiro,0B54C4A1B0563F050D8F7DC5F384BE09
4D530032,MS05001A,Shenmue II,A39832DE8CBBD1FF5CDC73FB4BF55409
4D530032,MS05002E,Shenmue II,6E0E3BDE7B45C7BD795924BF1EC2AF44
544D0001,TM00102E,Shrek,9F6D2B9FE45FF9134642DE3DDC7A55E4
544D0004,TM00403E,Shrek Super Party,9EDFB6E7665107F6B0D7362A573CD8F2
4541005F,EA09505E,Il Signore degli Anelli: La Terza Era,ACC2B60599BAF764BD9890965820AA86
4B4E0004,KN00401A,Silent Hill 2: Restless Dreams,1732D955F0E675EF0679ED113686E1D7
4B4E0004,KN00403E,Silent Hill 2: Inner Fears,A0B885CB34524CB9B2CC43F582EA79F4
4B4E001F,KN03101K,Silent Hill 4: The Room,BAB1B288002D6086E4787F76678FE764
4B4E001F,KN03102E,Silent Hill 4: The Room,53A3807BF5C22E1872A4C0B4D61AF748
4B540001,KT00101J,Silent Hill 2: Saigo no Uta,F4A79A0C66E4942E8CA83E5D79DCA9D0
5454008F,TT14301W,Sid Meier's Pirates!,B6E286562B5E004DF4BD61B9BD5BB18E
45410013,EA01902E,The Simpsons: Road Rage,20E598F86B01DCDB8C35F87A6717E433
4541038B,EA90701E,The Sims 2,879F003A3A5D0B25BE705B65486CE2CF
4D49000D,MI01304E,Sniper Elite,C20DA2B239C3194BF87BF9E39CFFC456
4D49000D,MI01303E,Sniper Elite,DB0B97A3B2B65F79E65B252F02CDBE26
53450087,SE13510J,Sonic Riders,500135807E7D2A634C202F6042D66E21
53450087,SE13511W,Sonic Riders,57EEDD930A96A4679D8E9AFB5E70FD3A
534E0001,SN00102K,SNK vs. Capcom: SVC Chaos,6349B7542AAB554FBFBAC5A7D9F11840
534E0001,SN00103E,SNK vs. Capcom: SVC Chaos,2F9EDDB207E2D264AF2025EF9D2FDD48
53450084,SE13203E,Spartan: Total Warrior,13484CFBFE1888CE6987243338ADDDA1
5345008B,SE13901K,Spartan: Total Warrior,F673CB6AEAF51D318BADE834C45EBD9C
4D530064,MS10006W,Halo 2,8E97C4D52AD2308F50D26820B7237E12
4D530064,MS10007W,Halo 2,FE74389E19558015978AC7B1A7C8CFBC
4D530064,MS10004W,Halo 2,E21CBCC1BFAE9D2B832ACE26AD80F0D4
41560006,AV00609A,Spider-Man,022177EAB46D0DC70C2D7D003B3B70A9
41560006,AV00601A,Spider-Man,D78EA90D1CB24D2757671B82BAD42AA6
41560006,AV00605J,Spider-Man,BD1000E0A06FC62529B20C2AF8ED8D1E
4156002B,AV04303E,Spider-Man 2,4B81F3FAD2479D3C82FDE8F6C8594DF5
4156002B,AV04305E,Spider-Man 2,1A08BFB62AB887CD74D9875B92834359
4156002B,AV04304W,Spider-Man 2,B3A227668B657B1CB237500EF8F16514
4343000A,CC01001J,Spider-Man,AD23FFB02C962271C17BD9F70EA83A81
41560006,AV00603E,Spider-Man,B4BC7EFEB4B634A9F9F09D82A5C5E3CE
41560006,AV00606E,Spider-Man,802DCD40B79BB1AB4F11AB66E2251B2A
41560006,AV00611E,Spider-Man,44BF2E5140C9DA114A514BBE88364CBB
41560006,AV00604E,Spider-Man,D0A07686814BF32019393878A6A0FB2E
41560006,AV00602E,Spider-Man,11985FE2694F477E3B33236937A14ABB
4947001B,IG02702E,Splashdown,9122C7485DC93FE21AA3CB5C237AC2BA
53450029,SE04102A,Spikeout: Battle Street,70F2094678BDA9599D57E267E41B456A
53450029,SE04101J,Spikeout: Battle Street,A9AE733C0F0CCF866A3BA9D2218776D6
53450029,SE04103E,Spikeout: Battle Street,C0BE63F18A632FB6112EC6F9FC358021
54540093,TT14701W,Splat Magazine Renegade Paintball,C8187B58DD0D1429CCA69CA395DDBD0F
4D570004,MW00401A,SpyHunter,D1C172D17E38778B1364DB7381737790
4D570004,MW00402E,SpyHunter,823EE5E5B56D7FD65DA767DFF5564BC5
4D570037,MW05501A,SpyHunter: Nowhere to Run,DC1190935C28678DD5789A25431BF26A
5454007C,TT12402A,Spy vs. Spy,9CDF1278CBF22F4CF35CE26D3B6405AA
54540084,TT13201E,Spy vs. Spy,BC9BEA245E38EB48AEA7512AFED343F9
45410004,EA00401A,SSX Tricky,619608E71A153F377AAB3BD2343FEED1
45410004,EA00402J,SSX Tricky,D7CCECE91D15F426DC9DD16BA8FF08E9
45410004,EA00403E,SSX Tricky,F4F6A91C7E5E76632A988CBAAB3599A8
45410082,EA13002A,SSX on Tour,4D96AB8ABDDD7D587406C6903B13A77A
45410082,EA13003E,SSX on Tour,9C9FAFB4592EF44E17BB2C4B6AC0DDDA
